Run_Date,Avg_Total_Veh_Tunnel,Avg_Total_Veh_M30,Avg_Speed_Tunnel,Avg_Speed_Surface
2020-11-18T14:00:00Z,1701.5833333333333,8889.5,62.946666666666665,70.48416666666667
2020-11-18T15:00:00Z,1409.3333333333333,7119.166666666667,63.435833333333335,75.00416666666666
2020-11-18T16:00:00Z,1385.0833333333333,6962.833333333333,63.04083333333334,76.80083333333333
2020-11-18T17:00:00Z,1573.8333333333333,7645.166666666667,61.3625,72.36333333333333
2020-11-18T18:00:00Z,1347.75,7204.583333333333,62.056666666666665,72.1825
2020-11-18T19:00:00Z,1106.5,5678.333333333333,63.70166666666667,77.34583333333333
2020-11-18T20:00:00Z,844.5833333333334,4469.416666666667,63.91,79.8325
2020-11-18T21:00:00Z,535.5833333333334,2962.75,66.22083333333333,82.9325
2020-11-18T22:00:00Z,306.25,1839.6666666666667,66.82083333333333,85.465
2020-11-18T23:00:00Z,121.16666666666667,1025.3333333333333,67.53916666666666,86.44083333333333
2020-11-19T00:00:00Z,38.5,409.5,66.385,85.15916666666666
2020-11-19T01:00:00Z,32.833333333333336,305.3333333333333,69.14916666666666,85.755
2020-11-19T02:00:00Z,46.916666666666664,308.75,69.93333333333334,87.1675
2020-11-19T03:00:00Z,46.75,353.6666666666667,68.11666666666666,87.8625
2020-11-19T04:00:00Z,121.66666666666667,642.1666666666666,69.09583333333333,87.495
2020-11-19T05:00:00Z,686.75,2521.6666666666665,67.40583333333333,86.08083333333333
2020-11-19T06:00:00Z,1686.3333333333333,6974.75,60.52916666666667,77.29666666666667
2020-11-19T07:00:00Z,1844.5,9495.333333333334,58.7,69.3125
2020-11-19T08:00:00Z,1533.9166666666667,8315,61.71333333333333,71.19666666666667
2020-11-19T09:00:00Z,1174.75,5968.166666666667,63.2125,78.08333333333333
2020-11-19T10:00:00Z,1130.25,5653.083333333333,63.555,78.41666666666667
2020-11-19T11:00:00Z,1200.75,5970.916666666667,62.98583333333333,78.4125
2020-11-19T12:00:00Z,1319.0833333333333,6375.333333333333,63.50666666666667,78.71583333333334
2020-11-19T13:00:00Z,1805.9166666666667,8772.083333333334,63.27333333333333,73.91
2020-11-19T14:00:00Z,1724.5,8885.416666666666,63.215,70.22083333333333
2020-11-19T15:00:00Z,1334.25,6692.25,63.59583333333333,77.68333333333334
2020-11-19T16:00:00Z,1482,7202.583333333333,62.99583333333333,76.19416666666666
2020-11-19T17:00:00Z,1672.4166666666667,8305.416666666666,62.0925,70.74333333333334
2020-11-19T18:00:00Z,1473.0833333333333,7413.416666666667,62.45583333333333,73.00333333333333
2020-11-19T19:00:00Z,1158,5972.5,63.571666666666665,77.50666666666666
2020-11-19T20:00:00Z,865,4538.25,65.09166666666667,80.005
2020-11-19T21:00:00Z,584.9166666666666,3065.1666666666665,66.28583333333333,82.67333333333333
2020-11-19T22:00:00Z,400.8333333333333,1994.5,67.615,85.07
2020-11-19T23:00:00Z,212.58333333333334,1179,67.55833333333334,86.995
2020-11-20T00:00:00Z,97.75,428.6666666666667,68.8375,85.73166666666667
2020-11-20T01:00:00Z,76.58333333333333,304.1666666666667,68.11583333333333,85.96916666666667
2020-11-20T02:00:00Z,78.16666666666667,289,67.67333333333333,86.22333333333333
2020-11-20T03:00:00Z,88.08333333333333,338.75,69.01666666666667,87.55416666666666
2020-11-20T04:00:00Z,160.25,635.9166666666666,68.93083333333334,86.53333333333333
2020-11-20T05:00:00Z,704.75,2622.5833333333335,67.785,85.62666666666667
2020-11-20T06:00:00Z,1621.4166666666667,6764.166666666667,61.284166666666664,78.245
2020-11-20T07:00:00Z,1675.5,8764.083333333334,60.83583333333333,71.83583333333334
2020-11-20T08:00:00Z,1415.8333333333333,7303.333333333333,63.14833333333333,75.39833333333334
2020-11-20T09:00:00Z,1139.4166666666667,5765.166666666667,63.020833333333336,77.98666666666666
2020-11-20T10:00:00Z,1154,5791.583333333333,63.17333333333333,78.24916666666667
2020-11-20T11:00:00Z,1247.75,6122.333333333333,63.115833333333335,78.01416666666667
2020-11-20T12:00:00Z,1479.75,7134.583333333333,63.08833333333333,77.18583333333333
2020-11-20T13:00:00Z,2013.1666666666667,10194.583333333334,61.895,67.52083333333333
2020-11-20T14:00:00Z,2113.9166666666665,10807.333333333334,60.553333333333335,63.04833333333333
2020-11-20T15:00:00Z,1513.5833333333333,7367.833333333333,63.155833333333334,75.325
2020-11-20T16:00:00Z,1469.9166666666667,7331.75,62.954166666666666,75.62416666666667
2020-11-20T17:00:00Z,1542.5,7607.166666666667,61.93,73.30083333333333
2020-11-20T18:00:00Z,1381.6666666666667,6898.5,62.41166666666667,73.66833333333334
2020-11-20T19:00:00Z,1198,6078.5,63.531666666666666,77.06
2020-11-20T20:00:00Z,945.5,4872.25,64.44666666666667,79.15833333333333
2020-11-20T21:00:00Z,659.75,3294,65.32583333333334,81.975
2020-11-20T22:00:00Z,544.75,2677,66.01166666666667,83.03333333333333
2020-11-20T23:00:00Z,339.25,2132.3333333333335,67.50083333333333,85.2425
2020-11-21T00:00:00Z,118.16666666666667,608.75,69.19416666666666,85.00416666666666
2020-11-21T01:00:00Z,73.58333333333333,351.5,70.17083333333333,85.67166666666667
2020-11-21T02:00:00Z,58.083333333333336,311.1666666666667,72.10916666666667,84.82833333333333
2020-11-21T03:00:00Z,78.25,312.0833333333333,69.87416666666667,86.11416666666666
2020-11-21T04:00:00Z,100,434.1666666666667,70.10249999999999,87.73
2020-11-21T05:00:00Z,249.08333333333334,955.6666666666666,68.6625,86.63166666666667
2020-11-21T06:00:00Z,394.8333333333333,1713.4166666666667,67.00333333333333,84.33833333333334
2020-11-21T07:00:00Z,550.5,2396.0833333333335,65.6575,83.5475
2020-11-21T08:00:00Z,738.3333333333334,3480.8333333333335,64.93916666666667,82.59583333333333
2020-11-21T09:00:00Z,883.5,4381.166666666667,64.20416666666667,81.21583333333334
2020-11-21T10:00:00Z,790,4864.416666666667,64.08916666666667,79.72083333333333
2020-11-21T11:00:00Z,618.8333333333334,5147,65.14666666666668,78.98666666666666
2020-11-21T12:00:00Z,1340.5833333333333,6426.083333333333,63.40083333333334,79.08166666666666
2020-11-21T13:00:00Z,1347.8333333333333,6750.5,64.09666666666666,79.1925
2020-11-21T14:00:00Z,856.0833333333334,4572.833333333333,65.48,82.54666666666667
2020-11-21T15:00:00Z,772.6666666666666,3621.5,64.71,82.80833333333334
2020-11-21T16:00:00Z,973.6666666666666,4483,64.06916666666667,80.92833333333333
2020-11-21T17:00:00Z,1207.4166666666667,5535.666666666667,63.123333333333335,78.18416666666667
2020-11-21T18:00:00Z,1247.0833333333333,5772.166666666667,63.1,75.52333333333334
2020-11-21T19:00:00Z,941.1666666666666,5008.083333333333,63.986666666666665,76.03833333333333
2020-11-21T20:00:00Z,727.1666666666666,3924.5833333333335,65.02166666666666,79.10916666666667
2020-11-21T21:00:00Z,572.8333333333334,2856.75,65.54583333333333,82.435
2020-11-21T22:00:00Z,628.0833333333334,3001.6666666666665,65.37,82.13083333333333
2020-11-21T23:00:00Z,368.8333333333333,2240.6666666666665,67.27833333333334,85.12833333333333
2020-11-22T00:00:00Z,121.25,660.5833333333334,68.08916666666667,85.72166666666666
2020-11-22T01:00:00Z,83.08333333333333,368.75,69.9525,87.93833333333333
2020-11-22T02:00:00Z,58.416666666666664,285.1666666666667,68.52583333333334,86
2020-11-22T03:00:00Z,60.916666666666664,267.8333333333333,72.21666666666667,86.5725
2020-11-22T04:00:00Z,79,329.8333333333333,70.255,85.72916666666667
2020-11-22T05:00:00Z,180.5,750.3333333333334,69.97416666666666,86.9575
2020-11-22T06:00:00Z,253.58333333333334,1120.9166666666667,68.37666666666667,85.38666666666667
